user_id,movie_id,rating,timestamp,rating_normalized
user_0378,8470,5.0,2025-10-26T21:46:31.973033,1.0
user_0340,18045,4.7,2025-10-26T21:46:31.974030,0.925
user_0090,339984,5.0,2025-10-26T21:46:31.975028,1.0
user_0349,1584,5.0,2025-10-26T21:46:31.975028,1.0
user_0647,273895,5.0,2025-10-26T21:46:31.976028,1.0
user_0851,12437,5.0,2025-10-26T21:46:31.976028,1.0
user_0415,12403,4.1,2025-10-26T21:46:31.977027,0.7749999999999999
user_0897,57214,5.0,2025-10-26T21:46:31.977027,1.0
user_0938,1365,5.0,2025-10-26T21:46:31.978027,1.0
user_0177,49026,5.0,2025-10-26T21:46:31.978027,1.0
user_0717,42889,3.0,2025-10-26T21:46:31.979026,0.5
user_0795,11576,5.0,2025-10-26T21:46:31.979026,1.0
user_0288,192210,3.0,2025-10-26T21:46:31.980030,0.5
user_0550,150540,5.0,2025-10-26T21:46:31.980030,1.0
user_0814,23169,5.0,2025-10-26T21:46:31.981031,1.0
user_0977,296098,4.7,2025-10-26T21:46:31.981031,0.925
user_0199,300706,5.0,2025-10-26T21:46:31.982030,1.0
user_0755,98,5.0,2025-10-26T21:46:31.982030,1.0
user_0047,278,5.0,2025-10-26T21:46:31.983033,1.0
user_0011,240832,1.5,2025-10-26T21:46:31.983033,0.125
user_0905,2604,5.0,2025-10-26T21:46:31.984030,1.0
user_0984,294254,5.0,2025-10-26T21:46:31.984030,1.0
user_0240,226,5.0,2025-10-26T21:46:31.985030,1.0
user_0106,12155,5.0,2025-10-26T21:46:31.985030,1.0
user_0803,11692,5.0,2025-10-26T21:46:31.986111,1.0
user_0678,87502,4.9,2025-10-26T21:46:31.986111,0.9750000000000001
user_0402,244786,5.0,2025-10-26T21:46:31.987114,1.0
user_0121,14359,5.0,2025-10-26T21:46:31.987114,1.0
user_0594,20352,5.0,2025-10-26T21:46:31.988115,1.0
user_0247,12400,5.0,2025-10-26T21:46:31.988115,1.0
user_0973,44564,2.8,2025-10-26T21:46:31.989113,0.44999999999999996
user_0282,10895,5.0,2025-10-26T21:46:31.989113,1.0
user_0382,36648,5.0,2025-10-26T21:46:31.990116,1.0
user_0386,76757,5.0,2025-10-26T21:46:31.990116,1.0
user_0447,79,5.0,2025-10-26T21:46:31.991115,1.0
user_0384,106646,5.0,2025-10-26T21:46:31.992114,1.0
user_0984,9766,5.0,2025-10-26T21:46:31.992114,1.0
user_0938,57157,2.0,2025-10-26T21:46:31.993114,0.25
user_0051,10198,5.0,2025-10-26T21:46:31.993114,1.0
user_0959,1701,4.8,2025-10-26T21:46:31.994111,0.95
user_0592,19901,5.0,2025-10-26T21:46:31.994111,1.0
user_0654,27578,3.5,2025-10-26T21:46:31.995112,0.625
user_0323,672,5.0,2025-10-26T21:46:31.995112,1.0
user_0120,49022,5.0,2025-10-26T21:46:31.996111,1.0
user_0607,7191,5.0,2025-10-26T21:46:31.996111,1.0
user_0459,812,5.0,2025-10-26T21:46:31.997111,1.0
user_0477,205584,5.0,2025-10-26T21:46:31.997111,1.0
user_0864,51540,5.0,2025-10-26T21:46:31.998112,1.0
user_0354,10950,5.0,2025-10-26T21:46:31.998112,1.0
user_0416,550,5.0,2025-10-26T21:46:31.999113,1.0
user_0269,9075,5.0,2025-10-26T21:46:31.999113,1.0
user_0871,577,5.0,2025-10-26T21:46:31.999113,1.0
user_0986,504,5.0,2025-10-26T21:46:32.000115,1.0
user_0864,9889,5.0,2025-10-26T21:46:32.000115,1.0
user_0428,772,5.0,2025-10-26T21:46:32.001111,1.0
user_0635,10472,5.0,2025-10-26T21:46:32.001111,1.0
user_0791,4327,5.0,2025-10-26T21:46:32.002111,1.0
user_0367,55465,5.0,2025-10-26T21:46:32.002111,1.0
user_0023,72559,5.0,2025-10-26T21:46:32.002111,1.0
user_0182,1366,5.0,2025-10-26T21:46:32.002111,1.0
user_0882,8363,4.9,2025-10-26T21:46:32.002111,0.9750000000000001
user_0026,24428,5.0,2025-10-26T21:46:32.004608,1.0
user_0460,767,5.0,2025-10-26T21:46:32.005677,1.0
user_0426,138103,5.0,2025-10-26T21:46:32.006705,1.0
user_0426,228205,5.0,2025-10-26T21:46:32.006705,1.0
user_0500,1272,5.0,2025-10-26T21:46:32.007701,1.0
user_0191,2054,5.0,2025-10-26T21:46:32.007701,1.0
user_0404,244786,5.0,2025-10-26T21:46:32.008702,1.0
user_0558,228165,5.0,2025-10-26T21:46:32.009702,1.0
user_0113,294254,5.0,2025-10-26T21:46:32.009702,1.0
user_0274,159824,5.0,2025-10-26T21:46:32.010702,1.0
user_0580,2310,5.0,2025-10-26T21:46:32.011703,1.0
user_0766,278,5.0,2025-10-26T21:46:32.011703,1.0
user_0725,801,5.0,2025-10-26T21:46:32.012704,1.0
user_0474,8065,5.0,2025-10-26T21:46:32.013704,1.0
user_0738,264660,5.0,2025-10-26T21:46:32.013704,1.0
user_0390,5915,5.0,2025-10-26T21:46:32.014704,1.0
user_0458,225574,5.0,2025-10-26T21:46:32.014704,1.0
user_0312,2057,3.6,2025-10-26T21:46:32.015704,0.65
user_0382,77883,4.7,2025-10-26T21:46:32.016704,0.925
user_0605,45612,4.7,2025-10-26T21:46:32.016704,0.925
user_0671,628,4.7,2025-10-26T21:46:32.017704,0.925
user_0154,241239,5.0,2025-10-26T21:46:32.018704,1.0
user_0829,62211,5.0,2025-10-26T21:46:32.018704,1.0
user_0743,91314,5.0,2025-10-26T21:46:32.019704,1.0
user_0391,157547,4.7,2025-10-26T21:46:32.019704,0.925
user_0241,956,5.0,2025-10-26T21:46:32.021223,1.0
user_0924,1892,5.0,2025-10-26T21:46:32.022253,1.0
user_0710,9880,5.0,2025-10-26T21:46:32.022253,1.0
user_0728,38319,5.0,2025-10-26T21:46:32.023229,1.0
user_0605,150540,5.0,2025-10-26T21:46:32.023947,1.0
user_0813,640,5.0,2025-10-26T21:46:32.023947,1.0
user_0282,210577,5.0,2025-10-26T21:46:32.023947,1.0
user_0201,157386,4.4,2025-10-26T21:46:32.023947,0.8500000000000001
user_0495,14869,3.4,2025-10-26T21:46:32.023947,0.6
user_0529,27360,4.8,2025-10-26T21:46:32.023947,0.95
user_0549,49040,5.0,2025-10-26T21:46:32.023947,1.0
user_0046,76341,5.0,2025-10-26T21:46:32.023947,1.0
user_0571,46838,5.0,2025-10-26T21:46:32.023947,1.0
user_0320,550,5.0,2025-10-26T21:46:32.023947,1.0
user_0154,634,5.0,2025-10-26T21:46:32.023947,1.0
user_0923,4614,4.7,2025-10-26T21:46:32.023947,0.925
user_0301,9631,5.0,2025-10-26T21:46:32.023947,1.0
user_0620,42033,4.2,2025-10-26T21:46:32.023947,0.8
user_0175,4995,5.0,2025-10-26T21:46:32.023947,1.0
user_0220,73532,5.0,2025-10-26T21:46:32.023947,1.0
user_0891,854,5.0,2025-10-26T21:46:32.023947,1.0
user_0212,68737,5.0,2025-10-26T21:46:32.023947,1.0
user_0450,79698,4.5,2025-10-26T21:46:32.023947,0.875
user_0926,76492,5.0,2025-10-26T21:46:32.023947,1.0
user_0827,9361,5.0,2025-10-26T21:46:32.023947,1.0
user_0003,2295,5.0,2025-10-26T21:46:32.023947,1.0
user_0240,9366,5.0,2025-10-26T21:46:32.023947,1.0
user_0175,25704,5.0,2025-10-26T21:46:32.023947,1.0
user_0584,22794,5.0,2025-10-26T21:46:32.023947,1.0
user_0420,284,5.0,2025-10-26T21:46:32.023947,1.0
user_0369,629,5.0,2025-10-26T21:46:32.023947,1.0
user_0043,76341,5.0,2025-10-26T21:46:32.023947,1.0
user_0429,1949,5.0,2025-10-26T21:46:32.023947,1.0
user_0406,10048,4.9,2025-10-26T21:46:32.023947,0.9750000000000001
user_0401,762,5.0,2025-10-26T21:46:32.023947,1.0
user_0615,346,5.0,2025-10-26T21:46:32.039603,1.0
user_0055,39939,5.0,2025-10-26T21:46:32.039603,1.0
user_0226,12,5.0,2025-10-26T21:46:32.039603,1.0
user_0176,1930,5.0,2025-10-26T21:46:32.039603,1.0
user_0914,120,5.0,2025-10-26T21:46:32.039603,1.0
user_0613,9800,5.0,2025-10-26T21:46:32.039603,1.0
user_0551,218043,3.9,2025-10-26T21:46:32.039603,0.725
user_0439,10861,5.0,2025-10-26T21:46:32.039603,1.0
user_0988,2501,5.0,2025-10-26T21:46:32.039603,1.0
user_0884,41283,5.0,2025-10-26T21:46:32.039603,1.0
user_0090,10895,5.0,2025-10-26T21:46:32.039603,1.0
user_0280,147441,5.0,2025-10-26T21:46:32.039603,1.0
user_0730,672,5.0,2025-10-26T21:46:32.039603,1.0
user_0996,7299,5.0,2025-10-26T21:46:32.039603,1.0
user_0575,9335,5.0,2025-10-26T21:46:32.039603,1.0
user_0074,19265,5.0,2025-10-26T21:46:32.039603,1.0
user_0555,44638,3.8,2025-10-26T21:46:32.039603,0.7
user_0241,177572,5.0,2025-10-26T21:46:32.039603,1.0
user_0585,2502,5.0,2025-10-26T21:46:32.039603,1.0
user_0386,19908,5.0,2025-10-26T21:46:32.039603,1.0
user_0033,11072,5.0,2025-10-26T21:46:32.039603,1.0
user_0917,9800,5.0,2025-10-26T21:46:32.039603,1.0
user_0033,48572,4.7,2025-10-26T21:46:32.039603,0.925
user_0757,8966,5.0,2025-10-26T21:46:32.039603,1.0
user_0436,5174,5.0,2025-10-26T21:46:32.039603,1.0
user_0080,1833,4.3,2025-10-26T21:46:32.039603,0.825
user_0441,22804,4.7,2025-10-26T21:46:32.039603,0.925
user_0605,158852,5.0,2025-10-26T21:46:32.039603,1.0
user_0938,1788,5.0,2025-10-26T21:46:32.039603,1.0
user_0679,77875,4.1,2025-10-26T21:46:32.039603,0.7749999999999999
user_0252,1366,5.0,2025-10-26T21:46:32.039603,1.0
user_0907,261023,5.0,2025-10-26T21:46:32.039603,1.0
user_0599,157353,4.5,2025-10-26T21:46:32.055228,0.875
user_0550,228161,5.0,2025-10-26T21:46:32.055228,1.0
user_0954,209112,5.0,2025-10-26T21:46:32.055228,1.0
user_0296,192141,5.0,2025-10-26T21:46:32.055228,1.0
user_0229,13025,4.7,2025-10-26T21:46:32.055228,0.925
user_0760,249164,4.7,2025-10-26T21:46:32.055228,0.925
user_0341,3175,5.0,2025-10-26T21:46:32.055228,1.0
user_0863,96,5.0,2025-10-26T21:46:32.055228,1.0
user_0247,78381,4.7,2025-10-26T21:46:32.055228,0.925
user_0055,8645,2.9,2025-10-26T21:46:32.055228,0.475
user_0238,61791,4.7,2025-10-26T21:46:32.055228,0.925
user_0486,424,5.0,2025-10-26T21:46:32.055228,1.0
user_0263,253,5.0,2025-10-26T21:46:32.055228,1.0
user_0446,421,5.0,2025-10-26T21:46:32.055228,1.0
user_0043,51052,5.0,2025-10-26T21:46:32.055228,1.0
user_0677,293660,5.0,2025-10-26T21:46:32.055228,1.0
user_0470,24428,5.0,2025-10-26T21:46:32.055228,1.0
user_0108,50620,5.0,2025-10-26T21:46:32.055228,1.0
user_0002,77949,4.7,2025-10-26T21:46:32.055228,0.925
user_0584,376659,5.0,2025-10-26T21:46:32.055228,1.0
user_0016,146238,5.0,2025-10-26T21:46:32.055228,1.0
user_0472,8009,5.0,2025-10-26T21:46:32.055228,1.0
user_0265,9836,5.0,2025-10-26T21:46:32.055228,1.0
user_0700,16320,5.0,2025-10-26T21:46:32.055228,1.0
user_0383,12211,5.0,2025-10-26T21:46:32.055228,1.0
user_0539,1858,5.0,2025-10-26T21:46:32.055228,1.0
user_0122,36557,5.0,2025-10-26T21:46:32.055228,1.0
user_0417,68,5.0,2025-10-26T21:46:32.055228,1.0
user_0543,140300,5.0,2025-10-26T21:46:32.055228,1.0
user_0824,170,4.7,2025-10-26T21:46:32.055228,0.925
user_0284,198184,5.0,2025-10-26T21:46:32.055228,1.0
user_0184,78,5.0,2025-10-26T21:46:32.055228,1.0
user_0897,10153,5.0,2025-10-26T21:46:32.070847,1.0
user_0145,9516,5.0,2025-10-26T21:46:32.070847,1.0
user_0302,59440,5.0,2025-10-26T21:46:32.070847,1.0
user_0060,38757,5.0,2025-10-26T21:46:32.070847,1.0
user_0097,77866,4.7,2025-10-26T21:46:32.070847,0.925
user_0043,11544,5.0,2025-10-26T21:46:32.070847,1.0
user_0298,11342,5.0,2025-10-26T21:46:32.070847,1.0
user_0861,198185,5.0,2025-10-26T21:46:32.070847,1.0
user_0934,2280,5.0,2025-10-26T21:46:32.070847,1.0
user_0060,3175,5.0,2025-10-26T21:46:32.070847,1.0
user_0162,211672,5.0,2025-10-26T21:46:32.070847,1.0
user_0405,1966,5.0,2025-10-26T21:46:32.070847,1.0
user_0623,9922,3.4,2025-10-26T21:46:32.070847,0.6
user_0026,8346,5.0,2025-10-26T21:46:32.070847,1.0
user_0847,9366,5.0,2025-10-26T21:46:32.070847,1.0
user_0658,1947,5.0,2025-10-26T21:46:32.070847,1.0
user_0739,257211,5.0,2025-10-26T21:46:32.070847,1.0
user_0463,80271,5.0,2025-10-26T21:46:32.070847,1.0
user_0633,470,4.4,2025-10-26T21:46:32.070847,0.8500000000000001
user_0364,44115,5.0,2025-10-26T21:46:32.070847,1.0
user_0357,22,5.0,2025-10-26T21:46:32.070847,1.0
user_0085,4257,4.4,2025-10-26T21:46:32.070847,0.8500000000000001
user_0691,11056,3.3,2025-10-26T21:46:32.070847,0.575
user_0177,192132,5.0,2025-10-26T21:46:32.070847,1.0
user_0620,343795,5.0,2025-10-26T21:46:32.070847,1.0
user_0831,87101,4.6,2025-10-26T21:46:32.070847,0.8999999999999999
user_0143,10724,5.0,2025-10-26T21:46:32.070847,1.0
user_0251,841,5.0,2025-10-26T21:46:32.070847,1.0
user_0908,9451,5.0,2025-10-26T21:46:32.070847,1.0
user_0813,76203,5.0,2025-10-26T21:46:32.070847,1.0
user_0170,2268,5.0,2025-10-26T21:46:32.070847,1.0
user_0847,274,5.0,2025-10-26T21:46:32.070847,1.0
user_0451,37165,5.0,2025-10-26T21:46:32.070847,1.0
user_0354,1966,5.0,2025-10-26T21:46:32.086471,1.0
user_0632,76338,5.0,2025-10-26T21:46:32.086471,1.0
user_0909,4597,5.0,2025-10-26T21:46:32.086471,1.0
user_0947,246655,5.0,2025-10-26T21:46:32.087916,1.0
user_0008,216015,4.8,2025-10-26T21:46:32.088929,0.95
user_0052,49047,5.0,2025-10-26T21:46:32.088929,1.0
user_0395,6957,5.0,2025-10-26T21:46:32.089929,1.0
user_0982,31932,4.7,2025-10-26T21:46:32.090692,0.925
user_0120,170687,5.0,2025-10-26T21:46:32.090692,1.0
user_0972,9352,5.0,2025-10-26T21:46:32.090692,1.0
user_0290,1495,5.0,2025-10-26T21:46:32.090692,1.0
user_0251,13,5.0,2025-10-26T21:46:32.090692,1.0
user_0747,12620,5.0,2025-10-26T21:46:32.090692,1.0
user_0716,82675,5.0,2025-10-26T21:46:32.090692,1.0
user_0360,9576,5.0,2025-10-26T21:46:32.090692,1.0
user_0820,1091,4.7,2025-10-26T21:46:32.090692,0.925
user_0978,27578,4.7,2025-10-26T21:46:32.090692,0.925
user_0388,745,5.0,2025-10-26T21:46:32.090692,1.0
user_0536,646,5.0,2025-10-26T21:46:32.090692,1.0
user_0044,834,4.9,2025-10-26T21:46:32.090692,0.9750000000000001
user_0935,23988,5.0,2025-10-26T21:46:32.090692,1.0
user_0142,12113,5.0,2025-10-26T21:46:32.090692,1.0
user_0622,9693,5.0,2025-10-26T21:46:32.090692,1.0
user_0418,630,5.0,2025-10-26T21:46:32.090692,1.0
user_0727,8814,3.0,2025-10-26T21:46:32.090692,0.5
user_0746,152601,5.0,2025-10-26T21:46:32.090692,1.0
user_0979,9685,5.0,2025-10-26T21:46:32.090692,1.0
user_0722,4806,2.3,2025-10-26T21:46:32.090692,0.32499999999999996
user_0073,147441,5.0,2025-10-26T21:46:32.090692,1.0
user_0079,453,5.0,2025-10-26T21:46:32.090692,1.0
user_0179,84178,3.0,2025-10-26T21:46:32.090692,0.5
user_0428,118340,3.4,2025-10-26T21:46:32.090692,0.6
user_0916,640,5.0,2025-10-26T21:46:32.090692,1.0
user_0421,9366,5.0,2025-10-26T21:46:32.090692,1.0
user_0888,630,5.0,2025-10-26T21:46:32.104638,1.0
user_0016,671,5.0,2025-10-26T21:46:32.104638,1.0
user_0225,240832,5.0,2025-10-26T21:46:32.105951,1.0
user_0840,8587,5.0,2025-10-26T21:46:32.105951,1.0
user_0865,12227,5.0,2025-10-26T21:46:32.105951,1.0
user_0439,123678,5.0,2025-10-26T21:46:32.105951,1.0
user_0157,10761,5.0,2025-10-26T21:46:32.105951,1.0
user_0329,10162,5.0,2025-10-26T21:46:32.105951,1.0
user_0808,14337,5.0,2025-10-26T21:46:32.105951,1.0
user_0758,9654,5.0,2025-10-26T21:46:32.105951,1.0
user_0374,8193,5.0,2025-10-26T21:46:32.105951,1.0
user_0074,585,5.0,2025-10-26T21:46:32.105951,1.0
user_0706,296098,4.7,2025-10-26T21:46:32.105951,0.925
user_0132,10982,3.5,2025-10-26T21:46:32.105951,0.625
user_0557,256591,5.0,2025-10-26T21:46:32.105951,1.0
user_0933,5915,5.0,2025-10-26T21:46:32.105951,1.0
user_0107,68734,5.0,2025-10-26T21:46:32.105951,1.0
user_0791,1966,5.0,2025-10-26T21:46:32.105951,1.0
user_0613,58,5.0,2025-10-26T21:46:32.105951,1.0
user_0343,58,5.0,2025-10-26T21:46:32.105951,1.0
user_0473,17768,5.0,2025-10-26T21:46:32.105951,1.0
user_0869,257211,5.0,2025-10-26T21:46:32.105951,1.0
user_0603,13805,5.0,2025-10-26T21:46:32.105951,1.0
user_0169,978,5.0,2025-10-26T21:46:32.105951,1.0
user_0929,118340,5.0,2025-10-26T21:46:32.105951,1.0
user_0205,304410,5.0,2025-10-26T21:46:32.105951,1.0
user_0127,37834,4.1,2025-10-26T21:46:32.105951,0.7749999999999999
user_0091,6957,4.5,2025-10-26T21:46:32.105951,0.875
user_0522,8699,5.0,2025-10-26T21:46:32.105951,1.0
user_0387,189,5.0,2025-10-26T21:46:32.105951,1.0
user_0626,32823,5.0,2025-10-26T21:46:32.105951,1.0
user_0901,11282,5.0,2025-10-26T21:46:32.121586,1.0
user_0813,137106,5.0,2025-10-26T21:46:32.121586,1.0
user_0198,101299,5.0,2025-10-26T21:46:32.121586,1.0
user_0589,1891,5.0,2025-10-26T21:46:32.121586,1.0
user_0161,281957,5.0,2025-10-26T21:46:32.121586,1.0
user_0552,403,5.0,2025-10-26T21:46:32.121586,1.0
user_0708,18480,5.0,2025-10-26T21:46:32.121586,1.0
user_0147,194,5.0,2025-10-26T21:46:32.121586,1.0
user_0970,138832,5.0,2025-10-26T21:46:32.121586,1.0
user_0954,39513,4.0,2025-10-26T21:46:32.121586,0.75
user_0880,23048,5.0,2025-10-26T21:46:32.121586,1.0
user_0616,84892,5.0,2025-10-26T21:46:32.121586,1.0
user_0029,211672,5.0,2025-10-26T21:46:32.121586,1.0
user_0737,41283,5.0,2025-10-26T21:46:32.121586,1.0
user_0663,76163,5.0,2025-10-26T21:46:32.121586,1.0
user_0478,277216,5.0,2025-10-26T21:46:32.121586,1.0
user_0739,137,5.0,2025-10-26T21:46:32.121586,1.0
user_0765,83542,5.0,2025-10-26T21:46:32.121586,1.0
user_0186,27576,5.0,2025-10-26T21:46:32.121586,1.0
user_0039,440,5.0,2025-10-26T21:46:32.121586,1.0
user_0886,135397,5.0,2025-10-26T21:46:32.121586,1.0
user_0718,228165,4.4,2025-10-26T21:46:32.121586,0.8500000000000001
user_0071,10480,5.0,2025-10-26T21:46:32.121586,1.0
user_1000,122,5.0,2025-10-26T21:46:32.121586,1.0
user_0645,158852,5.0,2025-10-26T21:46:32.121586,1.0
user_0160,11,5.0,2025-10-26T21:46:32.121586,1.0
user_0941,10197,5.0,2025-10-26T21:46:32.121586,1.0
user_0359,37724,5.0,2025-10-26T21:46:32.121586,1.0
user_0925,193756,5.0,2025-10-26T21:46:32.121586,1.0
user_0989,88005,5.0,2025-10-26T21:46:32.121586,1.0
user_0630,256962,5.0,2025-10-26T21:46:32.121586,1.0
user_0983,257211,5.0,2025-10-26T21:46:32.121586,1.0
user_0758,206647,5.0,2025-10-26T21:46:32.137210,1.0
user_0054,76170,5.0,2025-10-26T21:46:32.137210,1.0
user_0476,43884,5.0,2025-10-26T21:46:32.137210,1.0
user_0851,267860,5.0,2025-10-26T21:46:32.137210,1.0
user_0407,127585,5.0,2025-10-26T21:46:32.137210,1.0
user_0776,89708,5.0,2025-10-26T21:46:32.137210,1.0
user_0819,27205,5.0,2025-10-26T21:46:32.137210,1.0
user_0251,807,5.0,2025-10-26T21:46:32.137210,1.0
user_0669,11544,5.0,2025-10-26T21:46:32.137210,1.0
user_0991,278927,5.0,2025-10-26T21:46:32.137210,1.0
user_0166,157336,5.0,2025-10-26T21:46:32.137210,1.0
user_0760,217,5.0,2025-10-26T21:46:32.137210,1.0
user_0899,211672,5.0,2025-10-26T21:46:32.137210,1.0
user_0143,51540,5.0,2025-10-26T21:46:32.137210,1.0
user_0019,36647,4.7,2025-10-26T21:46:32.137210,0.925
user_0504,303858,4.7,2025-10-26T21:46:32.137210,0.925
user_0797,193756,5.0,2025-10-26T21:46:32.137210,1.0
user_0363,273481,5.0,2025-10-26T21:46:32.137210,1.0
